FinalWgt,CR1,CR2,TPR3,TPR4,OR1,CR5,CR6,CR7,CR8,CR9,CR10,CR11,CR12,OR9,CR13,CR14,CR15,CR16,CR17,TPR20,OR10,OR11,TPR23,TPR24,OR14,CR19,OR18,CR20,TPR29,CR21,CR22,CR23,CR24,CR25,TPR35,CR27,CR28,TPR38,OR22,CR30,TPR41,CR31,CR32,CR33,CR34,TPR46,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,TPR56,TPR57,OR47,TPR59,OR55,OR56,TPR62,OR59,OR60,Stratum,PSU
41.10753535,2,1,2,1,3,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,3,2,2,1,1,3,1,1,1,1,1,2,3,1,1,3,1,2,3,2,3,3,2,2,1,2,1,1,2,1,1,2,3,2,1,1,2,2,201901015,29
41.10753535,3,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,5,1,3,6,5,2,5,2,5,1,3,2,1,1,3,1,1,2,1,1,3,2,2,1,2,1,3,2,2,1,1,1,2,4,3,3,1,1,1,1,1,2,2,201901015,29
41.10753535,4,1,2,1,2,2,1,1,1,,,2,2,1,2,2,2,1,1,2,2,5,1,3,6,5,2,5,2,5,1,3,1,2,1,3,1,2,3,1,1,3,3,1,2,2,2,3,2,2,2,1,3,1,5,3,1,2,3,2,3,1,2,2,201901015,29
41.10753535,4,1,2,1,3,1,1,1,1,2,2,1,1,1,1,2,4,4,4,7,1,3,1,7,1,1,3,1,2,1,2,2,2,2,1,1,1,8,3,2,4,,3,2,3,1,1,2,2,2,1,1,1,1,5,3,4,4,1,2,2,2,1,2,201901015,29
41.10753535,4,1,2,1,3,1,1,1,1,2,2,1,1,1,1,2,4,4,4,7,1,3,1,7,1,1,3,1,2,1,2,2,2,2,1,1,1,8,3,2,4,3,3,2,3,1,1,2,2,2,1,1,1,1,5,3,4,4,1,2,2,2,1,2,201901015,29
41.10753535,4,1,2,1,3,1,6,,,,,1,2,6,1,1,2,3,2,2,2,2,5,3,3,5,2,1,3,5,2,3,1,1,1,2,2,2,2,1,2,2,2,3,1,2,1,2,2,2,3,3,4,3,1,3,2,2,1,1,1,1,2,2,201901015,29
41.10753535,4,1,2,3,3,1,6,,,2,2,1,2,6,2,2,2,2,2,4,5,5,5,3,6,1,1,3,3,2,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,1,4,2,4,1,3,3,4,1,3,1,2,2,201901015,29
41.10753535,5,1,2,1,4,1,1,,,2,2,1,1,1,1,1,2,1,4,7,1,1,2,5,2,2,4,2,1,1,2,1,2,2,5,1,1,1,1,1,4,2,1,2,3,1,3,3,2,2,1,2,1,1,5,2,1,3,1,,2,1,3,4,201901015,29
41.10753535,7,1,2,1,4,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,5,1,1,1,1,1,4,1,2,1,2,3,1,2,5,1,1,8,3,1,3,3,3,3,1,1,1,2,2,2,2,1,3,2,5,1,1,2,3,2,2,1,3,3,201901015,29
54.6353755,3,1,3,3,4,1,5,2,3,1,1,2,2,2,2,2,2,2,2,3,2,1,3,5,4,2,3,2,3,2,2,2,2,2,4,3,1,6,2,1,2,2,2,1,2,2,2,2,2,1,4,3,1,3,4,3,3,4,1,2,1,1,1,2,201901015,29
56.06334554,3,,3,2,2,1,1,1,1,2,2,1,3,3,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,,,1,2,2,4,4,1,2,1,2,2,1,2,4,201901015,29
18.15392358,7,2,4,3,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,2,2,4,3,1,3,1,1,4,1,1,2,2,1,3,1,1,3,1,2,2,3,2,2,,2,1,3,3,1,2,3,3,1,2,2,2,2,201901015,30
25.98124021,6,2,2,1,1,,,1,1,2,2,1,1,1,2,2,1,1,1,1,5,5,1,3,1,2,2,2,2,2,2,4,1,1,1,1,1,2,2,2,2,2,1,2,2,3,1,2,2,2,1,1,1,2,3,3,2,3,1,2,2,1,2,2,201901015,30
25.98124021,3,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,4,2,1,1,1,1,8,,1,2,2,1,1,2,2,2,2,2,2,4,4,2,2,4,1,2,3,4,1,1,1,2,4,201901015,30
25.98124021,3,2,2,3,3,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,5,2,5,3,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,2,2,201901015,30
25.98124021,3,2,2,7,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,5,1,1,1,1,2,2,2,3,2,2,4,1,2,1,1,1,1,2,1,2,1,3,2,1,1,1,2,2,2,1,1,1,3,1,3,2,1,2,1,2,2,3,3,201901015,30
25.98124021,4,2,2,1,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,4,3,4,3,3,1,4,2,2,1,1,1,8,3,2,2,2,3,2,3,3,3,2,2,2,1,1,2,1,4,3,2,3,1,,2,2,3,2,201901015,30
25.98124021,4,2,2,2,1,1,5,,,2,2,1,1,2,2,2,4,4,4,7,2,2,1,5,5,5,2,1,1,5,1,3,1,1,5,1,5,1,2,1,4,1,2,1,2,1,2,2,1,1,2,3,4,2,4,1,2,4,3,1,1,1,3,2,201901015,30
25.98124021,4,2,2,2,1,1,5,,,2,2,2,1,2,2,2,2,2,4,4,1,1,3,3,6,5,2,1,1,5,1,3,1,1,4,1,5,1,2,1,2,1,2,1,1,2,2,3,2,2,1,2,4,3,5,3,1,1,3,1,1,1,2,2,201901015,30
25.98124021,4,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,2,4,2,1,1,2,2,1,1,1,2,2,2,4,3,3,1,1,4,1,3,2,2,1,1,4,1,1,3,2,3,4,1,1,1,2,2,201901015,30
25.98124021,4,2,2,2,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,2,2,3,1,1,3,1,1,1,1,1,2,3,1,1,3,1,1,2,2,2,3,2,2,1,2,4,2,5,3,2,3,4,1,1,1,2,2,201901015,30
25.98124021,4,2,2,2,4,1,6,2,3,2,2,1,1,2,1,1,2,3,2,4,5,1,3,3,5,1,3,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,3,2,2,1,1,2,1,4,3,2,2,1,2,,,,,201901015,30
25.98124021,4,2,2,2,4,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,4,1,1,1,5,3,2,6,5,1,4,2,1,1,3,2,2,1,1,2,3,1,3,2,2,2,3,2,2,1,1,1,1,5,1,2,2,4,1,1,1,1,1,201901015,30
25.98124021,4,2,2,2,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,4,1,1,1,1,1,1,2,1,3,2,2,1,2,2,2,1,1,1,1,1,3,1,3,3,1,1,2,,1,1,2,2,201901015,30
25.98124021,4,2,2,3,3,1,6,2,2,2,2,1,1,7,2,2,3,3,3,5,5,5,5,5,6,2,2,5,1,5,1,3,1,1,6,1,1,2,2,2,3,1,1,2,1,2,2,3,1,1,4,4,4,2,5,3,3,3,4,1,3,1,2,2,201901015,30
25.98124021,5,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,8,2,1,4,2,3,3,3,1,3,2,2,2,2,1,2,3,5,3,2,3,3,2,3,2,2,2,201901015,30
25.98124021,5,2,2,2,3,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,3,2,2,4,3,2,4,1,1,1,1,1,4,3,1,2,1,3,3,2,1,1,3,2,1,1,1,4,1,5,3,2,1,3,1,3,1,2,4,201901015,30
25.98124021,5,2,2,2,4,,,1,1,2,2,1,1,2,1,1,2,3,3,4,5,5,5,5,6,2,2,2,1,1,2,4,1,1,1,1,1,1,3,1,1,2,1,2,1,3,2,3,2,1,1,2,4,,4,3,1,2,4,1,1,2,2,2,201901015,30
25.98124021,5,2,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,2,1,1,3,1,2,1,2,3,2,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201901015,30
25.98124021,5,2,2,4,1,1,5,2,2,2,2,1,1,2,1,1,2,3,2,3,1,1,6,3,3,2,2,4,2,2,1,3,1,1,5,3,1,2,2,2,3,3,3,1,3,1,2,3,2,2,2,2,2,1,5,3,2,3,1,1,1,1,2,2,201901015,30
25.98124021,6,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,5,5,1,5,1,4,2,4,5,4,1,4,1,1,1,3,1,6,2,1,1,2,2,2,2,2,2,1,2,1,1,1,4,3,5,2,3,3,1,2,1,2,3,1,201901015,30
25.98124021,6,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,5,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,8,2,2,4,3,1,2,3,4,1,3,2,2,2,1,2,3,5,4,1,3,1,1,3,1,4,4,201901015,30
25.98124021,6,2,2,2,1,,,,7,,,1,1,2,1,1,2,1,2,4,1,1,1,1,1,1,2,1,5,2,2,2,1,1,5,2,1,8,3,1,4,2,1,3,1,4,1,2,1,1,2,4,3,2,3,3,1,4,1,1,2,1,4,1,201901015,30
25.98124021,6,2,2,3,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,3,1,5,1,1,3,3,1,,1,2,2,201901015,30
25.98124021,6,2,2,3,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,1,1,1,1,1,3,1,2,1,3,1,2,2,2,2,2,2,1,1,1,1,3,4,2,3,1,1,1,2,2,2,201901015,30
25.98124021,6,2,2,7,3,1,7,2,3,2,2,3,2,7,1,1,3,3,3,6,5,5,4,3,6,4,1,2,3,5,1,3,1,1,4,3,3,2,2,1,3,3,3,2,2,2,2,3,2,1,2,2,2,3,5,3,2,2,2,1,1,1,1,1,201901015,30
25.98124021,7,2,2,3,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,2,2,3,2,1,3,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,3,3,3,2,1,1,1,2,2,201901015,30
29.3181054,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,2,5,6,4,2,3,1,1,1,1,1,1,2,1,1,3,3,2,1,2,2,2,2,2,1,1,1,1,1,3,1,3,1,2,2,2,2,2,201901015,30
29.3181054,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,5,5,1,1,6,2,3,1,2,1,2,1,2,2,2,3,1,2,2,2,2,3,2,2,2,4,3,3,2,2,1,1,1,2,4,3,1,4,3,2,2,2,3,3,201901015,30
29.3181054,2,2,1,1,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,8,3,1,4,1,3,3,1,1,1,2,2,2,1,1,3,2,4,3,1,4,1,2,3,2,4,3,201901015,30
29.3181054,2,2,1,1,5,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,3,5,3,2,1,2,1,1,1,1,1,8,3,1,2,3,3,2,3,2,2,2,2,2,2,1,2,3,1,1,2,3,3,2,2,1,1,2,201901015,30
29.3181054,3,2,1,1,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,4,1,1,5,1,1,4,3,1,1,1,1,1,2,2,2,2,2,2,1,1,3,2,5,3,2,3,3,1,1,1,2,2,201901015,30
29.3181054,3,2,1,2,3,2,1,1,1,2,2,1,1,1,1,2,2,4,1,7,2,1,1,8,4,2,3,3,2,1,2,1,2,2,1,1,1,8,3,1,2,1,3,2,2,1,1,2,2,2,1,1,1,3,5,3,4,3,1,2,3,2,2,3,201901015,30
29.3181054,3,2,1,2,3,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,2,4,2,2,1,3,2,2,6,2,6,8,1,1,2,1,3,2,2,1,2,2,2,2,1,2,3,1,4,1,2,3,1,2,1,1,2,2,201901015,30
29.3181054,3,2,1,3,3,1,5,2,2,2,2,1,1,2,2,2,2,3,3,3,5,1,5,3,6,2,3,2,2,4,1,2,1,1,5,1,1,2,2,1,3,2,2,1,1,1,2,2,2,1,2,1,1,3,2,3,2,3,3,1,1,1,2,2,201901015,30
29.3181054,4,2,1,1,3,2,1,1,1,,,2,1,1,1,2,1,2,1,1,1,1,1,1,1,5,1,5,2,1,1,3,1,1,1,1,1,4,1,1,1,2,2,1,1,2,2,3,2,2,2,2,2,2,1,1,2,3,4,1,2,1,1,2,201901015,30
29.3181054,4,2,1,1,3,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,3,2,1,4,1,1,1,1,1,2,3,1,2,3,3,3,2,3,1,1,1,1,3,3,2,1,5,3,2,2,2,1,1,1,3,2,201901015,30
29.3181054,4,2,1,1,3,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,3,3,3,2,1,1,2,1,2,1,2,1,2,1,5,3,1,3,1,2,2,1,2,3,201901015,30
29.3181054,4,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,5,5,1,1,1,3,2,1,1,1,2,4,2,1,1,3,1,2,2,2,1,1,2,1,1,2,2,3,2,2,1,1,1,,3,5,1,3,4,1,1,1,3,3,201901015,30
29.3181054,4,2,1,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,3,5,1,4,2,1,2,2,2,2,1,2,3,1,1,1,1,2,1,2,1,2,1,1,3,1,5,3,2,3,1,1,3,1,2,2,201901015,30
29.3181054,4,2,1,3,5,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,3,1,1,2,1,1,1,,1,1,1,1,1,1,1,2,2,1,2,3,2,1,1,1,1,1,2,1,4,1,2,4,3,1,4,3,1,1,1,3,3,201901015,30
29.3181054,5,2,1,1,2,1,6,,,1,2,1,2,2,2,2,2,1,1,4,1,1,3,3,6,2,1,2,1,2,1,3,1,1,6,1,1,2,2,1,2,1,2,3,1,1,2,3,1,1,1,3,3,3,1,3,2,2,1,2,1,1,1,3,201901015,30
29.3181054,5,2,1,1,3,1,6,2,2,,,1,1,5,2,2,3,3,3,6,5,5,4,5,6,2,3,2,1,2,1,1,1,1,5,1,1,1,2,1,2,3,2,2,2,2,2,2,1,2,1,4,4,3,1,3,1,3,2,2,2,,3,3,201901015,30
29.3181054,5,2,1,1,3,1,6,2,2,2,2,1,1,5,1,2,2,3,3,2,5,4,3,3,6,2,3,2,2,3,1,3,1,1,6,2,5,1,2,1,2,1,2,1,3,4,1,3,2,1,3,4,3,2,4,4,2,3,3,1,1,1,2,3,201901015,30
29.3181054,5,2,1,1,4,2,1,1,1,,,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,5,1,5,1,4,2,2,1,2,1,8,2,2,4,3,3,3,3,3,3,3,2,2,2,2,2,3,5,1,1,4,2,1,1,1,1,1,201901015,30
29.3181054,5,2,1,3,3,2,1,1,1,2,2,1,1,1,2,2,4,1,1,5,2,1,1,5,3,2,1,2,1,2,2,3,2,2,1,3,1,2,2,2,1,1,1,2,1,1,3,3,2,2,1,2,2,1,4,1,1,3,2,1,3,2,1,2,201901015,30
29.3181054,5,2,1,3,4,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,7,6,1,3,1,2,2,2,3,1,1,1,1,1,8,3,2,2,2,1,3,1,1,1,3,1,1,3,2,2,2,2,1,1,3,1,1,3,2,1,2,201901015,30
29.3181054,6,2,1,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,8,3,1,4,1,3,1,3,1,1,3,2,,1,1,3,1,1,1,1,2,1,,1,,2,1,201901015,30
29.3181054,6,2,1,1,4,2,1,1,1,2,2,1,1,1,,,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,,3,2,3,,3,3,1,,3,1,2,2,1,2,1,3,2,1,1,3,1,2,2,2,3,,3,1,201901015,30
29.3181054,6,2,1,1,5,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,3,5,3,2,1,2,1,1,1,1,1,8,3,1,2,3,2,3,3,2,2,2,2,2,2,1,2,3,1,1,1,3,3,2,2,1,3,3,201901015,30
29.3181054,1,2,1,1,1,1,1,7,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,3,1,1,3,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,201901015,30
29.3181054,1,,1,1,,,2,,,2,,4,2,5,1,1,3,1,3,4,1,1,4,6,2,3,2,5,2,5,1,3,2,1,2,3,4,2,1,2,2,1,2,1,1,1,2,1,1,2,3,1,4,3,1,1,2,1,3,1,1,1,4,1,201901015,30
34.83103049,4,2,3,1,4,2,1,,,2,2,1,1,1,2,2,1,4,1,1,1,2,1,3,3,1,4,1,2,1,2,1,2,1,1,3,1,2,1,1,2,1,2,1,3,2,2,3,2,1,2,2,2,3,5,3,2,3,3,2,3,1,2,2,201901015,30
34.83103049,4,2,3,2,3,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,4,1,1,1,1,1,1,2,2,2,1,3,1,2,2,2,3,2,2,1,1,4,2,5,1,1,3,4,1,1,1,2,2,201901015,30
34.83103049,4,2,3,2,4,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,5,2,3,3,5,1,4,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,3,2,2,1,1,4,3,5,3,2,3,1,1,1,1,2,3,201901015,30
34.83103049,4,2,3,7,3,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,5,2,1,2,1,2,1,1,2,1,1,1,8,2,2,2,1,2,2,2,4,1,3,2,2,3,2,3,2,5,2,2,3,3,1,2,1,2,2,201901015,30
34.83103049,5,2,3,1,4,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,5,5,1,1,1,2,3,2,2,2,1,3,1,1,1,1,1,1,2,1,1,2,1,2,1,2,3,,,2,1,2,1,1,5,2,3,3,2,1,1,1,1,1,201901015,30
34.83103049,5,2,3,2,3,1,4,2,2,1,1,2,2,2,2,2,2,2,2,3,5,5,6,3,3,2,3,4,3,4,1,4,1,1,5,2,1,2,2,1,2,2,1,1,2,2,2,3,2,1,4,3,3,1,5,1,4,1,4,1,1,1,1,1,201901015,30
34.83103049,5,2,3,3,4,2,1,1,1,2,2,1,1,2,,2,2,1,1,6,1,1,1,8,1,5,3,2,6,5,1,3,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,3,1,1,1,1,3,1,5,1,2,3,3,1,3,1,2,2,201901015,30
34.83103049,6,2,3,1,3,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,3,1,2,2,2,1,2,1,3,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,3,1,3,3,1,1,1,1,1,1,1,1,201901015,30
34.83103049,6,2,3,1,3,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,3,2,3,3,3,2,1,1,1,3,2,2,1,1,1,1,1,3,2,3,1,2,2,1,2,2,201901015,30
34.83103049,6,2,3,1,3,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,,,2,2,6,5,2,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,3,2,2,2,2,2,3,1,2,2,4,1,1,1,1,3,2,201901015,30
34.83103049,6,2,3,2,4,1,7,1,1,,,1,1,1,1,1,2,3,3,6,5,5,6,3,6,5,2,5,6,5,1,4,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,3,2,1,3,1,4,2,2,3,2,3,4,2,3,1,1,1,201901015,30
34.83103049,6,2,3,2,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,2,5,6,5,1,3,1,1,1,1,1,8,3,1,1,2,1,1,1,2,2,3,2,2,1,1,3,1,5,3,1,4,4,2,1,1,2,1,201901015,30
34.83103049,6,2,3,2,4,2,1,1,1,2,2,2,1,1,1,2,1,3,1,1,1,5,1,3,6,5,3,2,3,5,1,4,2,2,1,1,1,8,3,1,3,1,1,3,2,1,2,2,2,1,1,2,4,3,5,4,2,1,1,1,1,1,1,1,201901015,30
34.83103049,7,2,3,1,4,2,1,1,1,2,2,1,2,1,2,2,4,2,2,7,2,2,5,3,3,1,1,2,2,3,1,3,1,1,1,3,1,2,2,1,1,1,1,2,1,2,3,3,2,2,1,2,2,2,4,3,2,3,3,1,3,1,1,1,201901015,30
34.83103049,7,2,3,1,4,2,1,1,1,2,2,2,1,1,,,3,2,3,1,2,1,1,4,3,1,3,1,2,1,1,4,1,1,1,3,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,3,2,4,4,1,1,1,2,1,201901015,30
34.83103049,7,2,3,1,4,2,1,,,1,2,1,2,1,2,2,1,2,1,2,1,1,1,5,3,5,3,2,1,3,1,1,2,1,3,2,1,7,2,1,2,1,1,2,,1,2,2,2,1,2,3,1,2,2,1,3,1,2,1,1,2,3,2,201901015,30
34.83103049,7,2,3,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,5,2,1,1,1,1,3,2,3,2,1,1,1,1,1,1,1,8,3,2,1,1,1,1,1,1,2,3,2,2,1,1,1,1,1,1,2,4,1,2,1,2,2,2,201901015,30
34.83103049,7,2,3,2,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,5,2,5,6,1,2,3,1,1,1,1,1,8,3,1,1,1,1,1,1,2,2,3,2,2,1,1,3,1,5,1,1,4,4,2,1,1,2,1,201901015,30
34.83103049,7,2,3,3,4,2,1,1,1,2,2,1,2,1,2,2,1,1,3,1,2,1,1,3,1,3,3,2,1,1,1,3,1,1,1,1,5,2,2,1,1,2,1,2,1,3,1,3,2,2,1,1,4,2,5,3,1,3,1,2,1,1,2,2,201901015,30
34.83103049,7,2,3,4,4,1,6,,,2,2,1,2,2,1,1,3,2,3,6,2,5,5,3,6,4,2,5,4,2,1,3,1,1,4,2,4,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,4,2,5,2,1,3,4,1,1,1,2,1,201901015,30
36.65526314,2,1,1,1,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,3,2,2,1,1,3,2,5,1,1,4,3,2,3,1,3,3,201901015,30
36.65526314,2,1,1,1,4,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,3,2,2,1,1,1,3,5,1,1,4,1,2,2,2,3,3,201901015,30
36.65526314,3,1,1,3,2,1,5,7,2,1,1,2,2,5,1,2,2,2,2,3,2,3,5,3,3,2,3,2,3,2,1,2,1,1,5,2,,,,1,2,3,2,2,3,2,1,3,,2,2,2,3,2,2,1,2,3,2,2,1,1,2,1,201901015,30
36.65526314,3,1,1,3,3,2,1,1,1,1,1,2,2,7,2,2,2,3,2,1,1,4,1,3,3,5,2,3,1,5,1,3,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,201901015,30
36.65526314,4,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,8,3,1,3,1,3,3,1,4,1,1,1,1,2,3,1,2,1,5,4,4,2,1,3,1,4,2,201901015,30
36.65526314,4,1,1,1,4,2,1,1,1,2,2,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3,2,2,1,1,1,1,5,1,1,4,4,1,1,1,1,2,201901015,30
36.65526314,4,1,1,2,1,1,5,2,3,2,2,2,2,5,2,2,2,2,3,2,1,5,3,3,6,5,3,2,6,5,2,4,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,4,1,1,4,4,2,1,1,1,1,201901015,30
36.65526314,4,1,1,4,3,2,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,4,1,1,1,1,1,8,2,1,1,1,2,2,2,3,2,3,1,2,1,1,1,1,5,3,2,2,4,1,2,1,2,2,201901015,30
36.65526314,4,1,1,7,3,2,1,1,1,1,1,1,2,2,2,2,4,4,4,7,1,3,2,3,2,1,1,3,1,2,2,3,1,1,4,3,6,2,3,1,1,2,1,2,1,2,2,1,1,1,3,4,2,2,3,4,3,1,1,2,1,2,3,3,201901015,30
36.65526314,5,1,1,2,3,2,1,1,1,1,1,1,2,1,2,2,2,4,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,3,2,2,2,1,1,1,1,1,2,2,1,1,3,2,1,1,1,2,2,201901015,30
36.65526314,5,1,1,2,3,2,1,1,1,2,2,1,1,1,,,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,8,3,1,1,2,1,2,2,1,2,2,1,2,3,2,2,1,1,3,1,,3,2,1,1,2,2,201901015,30
36.65526314,5,1,1,3,3,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,4,1,1,1,1,1,8,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,3,1,201901015,30
36.65526314,5,1,1,3,3,,,1,1,2,2,2,1,1,2,2,1,2,4,7,1,1,1,1,1,2,4,2,2,2,2,1,2,2,2,2,1,1,2,2,2,3,2,2,2,4,3,3,2,2,1,1,2,1,3,2,2,2,3,,,,4,2,201901015,30
36.65526314,5,1,1,3,4,,1,,,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,3,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,3,3,3,3,2,1,1,1,1,1,5,3,2,3,1,1,1,1,1,2,201901015,30
36.65526314,6,1,1,1,4,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,7,1,1,2,5,6,,2,3,1,1,1,3,1,6,2,1,2,3,2,1,1,1,1,3,2,2,1,1,1,2,1,2,3,1,3,2,1,1,1,1,201901015,30
36.65526314,6,1,1,2,1,,,,2,1,1,2,1,7,1,1,2,2,2,2,2,1,2,3,6,5,3,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,3,2,1,1,2,2,1,201901015,30
40.02846254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,1,1,2,2,2,1,2,2,3,2,1,1,4,4,3,5,3,1,2,1,,3,,1,2,201901015,30
